Frequency_Hz,Amplitude_A
16.1081953976602,6.04228939519364e-05
16.148566814697,0.000132329519903718
16.1889382317337,0.000152217692401809
16.2293096487705,0.000156734047529539
16.2696810658072,0.000185853324890267
16.3100524828439,0.000126590704365361
16.3504238998807,0.000147110538100908
16.3907953169174,0.00020943899614283
16.4311667339542,9.53918585493143e-05
16.4715381509909,6.12042955882812e-05
16.5119095680277,0.000172559639047369
16.5522809850644,0.00021858538743484
16.5926524021011,0.000233035418670739
16.6330238191379,0.000130817032368657
16.6733952361746,4.82741791219443e-05
16.7137666532114,0.000177811774120993
16.7541380702481,0.0001226102448013
16.7945094872849,9.73358101102655e-05
16.8348809043216,9.40040441604914e-05
16.8752523213583,0.000474937478128792
16.9156237383951,7.19368720373153e-05
16.9559951554318,0.000138180137795935
16.9963665724686,5.7210173515925e-05
17.0367379895053,4.86889581773892e-05
17.0771094065421,0.000310544558814231
17.1174808235788,9.180166744425e-05
17.1578522406155,0.000197158472512043
17.1982236576523,6.69199824780096e-05
17.238595074689,0.000220355857707911
17.2789664917258,0.000156473840878263
17.3193379087625,0.000258185712430779
17.3597093257992,6.29301927100684e-05
17.400080742836,0.00010940081743424
17.4404521598727,0.000102539001436923
17.4808235769095,0.000101776828527106
17.5211949939462,0.000206512446215212
17.561566410983,0.000222440377192858
17.6019378280197,0.000143533033697079
17.6423092450564,0.000100973951875949
17.6826806620932,0.000188889902439516
17.7230520791299,8.06323027594459e-05
17.7634234961667,0.000156330461064533
17.8037949132034,7.24158771918556e-05
17.8441663302402,0.0001521397872406
17.8845377472769,7.80840086416648e-05
17.9249091643136,0.000146331901537326
17.9652805813504,0.000247597478440654
18.0056519983871,4.3172626862231e-05
18.0460234154239,0.000197186550626603
18.0863948324606,0.000117875531923267
18.1267662494974,0.000127861758706963
18.1671376665341,0.000112881126538359
18.2075090835708,1.06043211022188e-05
18.2478805006076,0.000153299811144304
18.2882519176443,0.000130868604118478
18.3286233346811,6.07486795759727e-05
18.3689947517178,2.80216972902228e-05
18.4093661687546,0.000164646612082828
18.4497375857913,5.27058094796161e-05
18.490109002828,0.000129069202806458
18.5304804198648,0.000158276323051148
18.5708518369015,8.98157383370883e-05
18.6112232539383,0.000127364961054848
18.651594670975,0.00010214593962216
18.6919660880117,0.000147473335586945
18.7323375050485,0.000190892864257436
18.7727089220852,8.84545432779308e-05
18.813080339122,0.000111064711750344
18.8534517561587,0.000177681648715631
18.8938231731955,0.000227724946976415
18.9341945902322,9.91248100329928e-05
18.9745660072689,7.61663261822365e-05
19.0149374243057,7.32772257610127e-05
19.0553088413424,0.000115235754787233
19.0956802583792,0.000218683174696687
19.1360516754159,0.000157941725734332
19.1764230924527,0.000154387468726569
19.2167945094894,0.000137434571702329
19.2571659265261,0.000182512754885475
19.2975373435629,0.000120562968968497
19.3379087605996,6.70916261705538e-05
19.3782801776364,0.000121793428814055
19.4186515946731,4.13759742118748e-05
19.4590230117099,0.000179704567968676
19.4993944287466,6.95331370028033e-05
19.5397658457833,0.000106906596411649
